Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      10/10          void simdFilter<(X86_VEXT)1, 8, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [103]
[284]    0.0    0.00    0.00      10         std::vector<signed char, std::allocator<signed char> >::_M_default_append(unsigned long) [284]
-----------------------------------------------
                0.00    0.00       3/9           void simdFilter<(X86_VEXT)1, 4, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [262]
                0.00    0.00       6/9           void simdFilter<(X86_VEXT)1, 8, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [120]
[285]    0.0    0.00    0.00       9         void simdFilter<(X86_VEXT)1, 2, true, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [285]
-----------------------------------------------
                0.00    0.00       9/9           BinEncoderBase::getEstFracBits() const <cycle 1> [221]
[286]    0.0    0.00    0.00       9         void removeHighFreq_SSE<(X86_VEXT)1, 4>(short*, int, short const*, int, int, int) [286]
-----------------------------------------------
                0.00    0.00       1/8           unsigned long RdCost::xGetSADwMask_SIMD<(X86_VEXT)1>(DistParam const&) [271]
                0.00    0.00       7/8           void simdFilter<(X86_VEXT)1, 8, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [96]
[287]    0.0    0.00    0.00       8         void simdFilter<(X86_VEXT)1, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [287]
-----------------------------------------------
                0.00    0.00       1/5           Slice::xGetLongTermRefPic(std::__cxx11::list<Picture*, std::allocator<Picture*> >&, int, bool, int) [156]
                0.00    0.00       4/5           VPS::~VPS() <cycle 1> [313]
[288]    0.0    0.00    0.00       5         Slice::setRefPOCList() [288]
-----------------------------------------------
                0.00    0.00       1/5           PU::getInterMergeCandidates(PredictionUnit const&, MergeCtx&, int, int const&) <cycle 1> [263]
                0.00    0.00       4/5           EncGOP::xCreateExplicitReferencePictureSetFromReference(Slice*, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, ReferencePictureList const*, ReferencePictureList const*) [138]
[289]    0.0    0.00    0.00       5         Picture::sampleRateConv(std::pair<int, int>, std::pair<int, int>, AreaBuf<short const> const&, int, int, AreaBuf<short> const&, int, int, int, bool, bool, bool, bool) [289]
-----------------------------------------------
                0.00    0.00       4/4           trySkipOrDecodePicture(bool&, bool&, EncCfg const&, Picture*, ParameterSetMap<APS>*) [90]
[290]    0.0    0.00    0.00       4         EncGOP::xPicInitLMCS(Picture*, PicHeader*, Slice*) [290]
-----------------------------------------------
                                   4             EncGOP::printOutSummary(unsigned int, bool, bool, bool, bool, bool, bool, BitDepths const&, int) <cycle 1> [255]
[291]    0.0    0.00    0.00       4         EncGOP::xWriteAPS(AccessUnit&, APS*, int, bool) <cycle 1> [291]
                0.00    0.00      12/48          EncGOP::applyDeblockingFilterParameterSelection(Picture*, unsigned int, int) [240]
                                   2             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
-----------------------------------------------
                0.00    0.00       1/3           void simdDeriveClassificationBlk<(X86_VEXT)1>(AlfClassifier**, int***, AreaBuf<short const> const&, Area const&, Area const&, int, int, int) [510]
                0.00    0.00       2/3           void simdFilter7x7Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [268]
[292]    0.0    0.00    0.00       3         void simdFilter<(X86_VEXT)1, 2, false, false, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [292]
-----------------------------------------------
                0.00    0.00       3/3           void simdFilter<(X86_VEXT)1, 4, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [262]
[293]    0.0    0.00    0.00       3         void simdFilter<(X86_VEXT)1, 2, true, false, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [293]
-----------------------------------------------
                0.00    0.00       3/3           df::program_options_lite::Option<unsigned int>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) [77]
[294]    0.0    0.00    0.00       3         PelStorage::getBuf(ComponentID) [294]
-----------------------------------------------
                0.00    0.00       3/3           df::program_options_lite::Option<unsigned int>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) [77]
[295]    0.0    0.00    0.00       3         RdCost::xGetSAD32(DistParam const&) [295]
-----------------------------------------------
                                   1             void simdFilter7x7Blk<(X86_VEXT)4>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [296]
                                   1             void simdFilter5x5Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [307]
                0.00    0.00       1/176508      RdCost::initRdCostX86() [158]
[296]    0.0    0.00    0.00       2+1       void simdFilter7x7Blk<(X86_VEXT)4>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [296]
                                  20             void simdFilter<(X86_VEXT)3, 4, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [195]
                                  18             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                                  10             void InterpolationFilter::_initInterpolationFilterX86<(X86_VEXT)3>() <cycle 1> [238]
                                   2             void simdFilter<(X86_VEXT)3, 2, true, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [233]
                                   1             void simdFilter<(X86_VEXT)3, 2, false, false, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [305]
                                   1             void simdFilter7x7Blk<(X86_VEXT)4>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [296]
-----------------------------------------------
                0.00    0.00       2/2           EncGOP::xCreatePerPictureSEIMessages(int, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, Slice*) [151]
[297]    0.0    0.00    0.00       2         EncGOP::updateCompositeReference(Slice*, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, int) [297]
                0.00    0.00      10/48          EncGOP::applyDeblockingFilterParameterSelection(Picture*, unsigned int, int) [240]
-----------------------------------------------
                0.00    0.00       1/2           BinEncoderBase::getEstFracBits() const <cycle 1> [221]
                0.00    0.00       1/2           BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
[298]    0.0    0.00    0.00       2         EncGOP::xWriteDCI(AccessUnit&, DCI const*) [298]
-----------------------------------------------
                                   1             void simdFilter<(X86_VEXT)1, 4, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [304]
                                   1             void simdFilter<(X86_VEXT)1, 4, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [2]
[299]    0.0    0.00    0.00       2         EncGOP::EncGOP() <cycle 1> [299]
                                   4             void simdFilter<(X86_VEXT)4, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [170]
                                   4             unsigned long RdCost::xGetSAD_NxN_SIMD<64, (X86_VEXT)4>(DistParam const&) <cycle 1> [214]
-----------------------------------------------
                0.00    0.00       2/2           RdCost::xGetSAD_full(DistParam const&) [252]
[300]    0.0    0.00    0.00       2         RdCost::xCalcHADs8x16(short const*, short const*, int, int) [300]
                0.00    0.00      12/30          RdCost::xCalcHADs16x8(short const*, short const*, int, int) [253]
-----------------------------------------------
                                   2             void simdFilter<(X86_VEXT)1, 4, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [2]
[301]    0.0    0.00    0.00       2         std::vector<ReferencePictureList, std::allocator<ReferencePictureList> >::_M_default_append(unsigned long) <cycle 1> [301]
                                   1             PU::getInterMergeCandidates(PredictionUnit const&, MergeCtx&, int, int const&) <cycle 1> [263]
-----------------------------------------------
                0.00    0.00       1/1           void applyPROF_SSE<(X86_VEXT)1>(short*, int, short const*, int, int, int, short const*, short const*, int, int const*, int const*, int, bool const&, int, short, ClpRng const&) <cycle 1> [276]
[302]    0.0    0.00    0.00       1         void simdFilter<(X86_VEXT)1, 2, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [302]
-----------------------------------------------
                0.00    0.00       1/1           void simdFilter5x5Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [307]
