Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                                   1             void simdFilter<(X86_VEXT)1, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [246]
                                   1             df::program_options_lite::Option<EncAppCfg::OptionalValue<unsigned int> >::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) <cycle 1> [209]
                                   1             VPS::~VPS() <cycle 1> [314]
-----------------------------------------------
                0.00    0.00       1/1           void simdFilter5x5Blk<(X86_VEXT)4>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) [96]
[300]    0.0    0.00    0.00       1         void simdFilter<(X86_VEXT)3, 2, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [300]
-----------------------------------------------
                                   1             void simdFilter7x7Blk<(X86_VEXT)4>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [304]
[301]    0.0    0.00    0.00       1         void simdFilter<(X86_VEXT)3, 2, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [301]
                                   6             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
                                   6             void simdFilter<(X86_VEXT)3, 4, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [197]
-----------------------------------------------
                0.00    0.00       1/1           void gradFilter_SSE<(X86_VEXT)4, false>(short*, int, int, int, int, short*, short*, int) [133]
[302]    0.0    0.00    0.00       1         void simdFilter<(X86_VEXT)3, 8, true, false, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [302]
-----------------------------------------------
                                   1             void simdFilter<(X86_VEXT)1, 8, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [261]
[303]    0.0    0.00    0.00       1         void simdFilter5x5Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [303]
                0.00    0.00       1/2           void simdFilter<(X86_VEXT)1, 2, false, false, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [292]
                                   1             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
                                   1             unsigned long RdCost::xGetSAD_SIMD<(X86_VEXT)3>(DistParam const&) <cycle 1> [318]
-----------------------------------------------
                                   1             void simdFilter7x7Blk<(X86_VEXT)4>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [304]
                                   1             WeightPrediction::addWeightUni(UnitBuf<short const> const&, ClpRngs const&, WPScalingParam const*, UnitBuf<short>&, ComponentID, bool, bool) <cycle 1> [307]
[304]    0.0    0.00    0.00       1+1       void simdFilter7x7Blk<(X86_VEXT)4>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [304]
                                  23             void simdFilter<(X86_VEXT)3, 4, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [197]
                                  21             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
                                  10             void simdFilter<(X86_VEXT)3, 4, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [229]
                                   1             void simdFilter<(X86_VEXT)3, 2, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [301]
                                   1             EncLib::encodePrep(bool, PelStorage*, PelStorage*, PelStorage*, InputColourSpaceConversion, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, int&) <cycle 1> [192]
                                   1             void simdFilter7x7Blk<(X86_VEXT)4>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [304]
-----------------------------------------------
                0.00    0.00       1/1           df::program_options_lite::Option<Level::Tier>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) <cycle 1> [241]
[305]    0.0    0.00    0.00       1         PelStorage::PelStorage() [305]
-----------------------------------------------
                                   1             void simdFilter<(X86_VEXT)1, 4, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [298]
[306]    0.0    0.00    0.00       1         SEIPictureTiming::~SEIPictureTiming() <cycle 1> [306]
                                   1             EncLib::xGetNewPicBuffer(std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, Picture*&, int) <cycle 1> [219]
-----------------------------------------------
                                   1             void simdFilter<(X86_VEXT)1, 8, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [261]
[307]    0.0    0.00    0.00       1         WeightPrediction::addWeightUni(UnitBuf<short const> const&, ClpRngs const&, WPScalingParam const*, UnitBuf<short>&, ComponentID, bool, bool) <cycle 1> [307]
                                   1             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
                                   1             void simdFilter7x7Blk<(X86_VEXT)4>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [304]
-----------------------------------------------
                                   1             void simdFilter<(X86_VEXT)1, 8, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [261]
[308]    0.0    0.00    0.00       1         AdaptiveLoopFilter::initAdaptiveLoopFilterX86() <cycle 1> [308]
                                   1             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
-----------------------------------------------
                0.00    0.00       1/1           BinEncoderBase::getEstFracBits() const <cycle 1> [225]
[309]    0.0    0.00    0.00       1         SampleAdaptiveOffset::destroy() [309]
-----------------------------------------------
                                   1             BinEncoderBase::getEstFracBits() const <cycle 1> [225]
[310]    0.0    0.00    0.00       1         SampleAdaptiveOffset::~SampleAdaptiveOffset() <cycle 1> [310]
                                   2             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
-----------------------------------------------
                0.00    0.00       1/1           EncLib::xInitSPS(SPS&) <cycle 1> [169]
[311]    0.0    0.00    0.00       1         SEIColourTransformApply::SEIColourTransformApply() [311]
-----------------------------------------------
                0.00    0.00       1/1           df::program_options_lite::Option<Level::Tier>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) <cycle 1> [241]
[312]    0.0    0.00    0.00       1         PU::getAffineMergeCand(PredictionUnit const&, AffineMergeCtx&, int) [312]
-----------------------------------------------
                0.00    0.00       1/1           removeHighFreq(short*, int, short const*, int, int, int) <cycle 1> [212]
[313]    0.0    0.00    0.00       1         df::program_options_lite::Option<CostMode>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) [313]
                0.00    0.00     782/866         df::program_options_lite::Option<ScalingListMode>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) [202]
                0.00    0.00     536/2008        RdCost::xGetMRSAD16N(DistParam const&) [182]
-----------------------------------------------
                                   1             void simdFilter<(X86_VEXT)1, 4, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [299]
[314]    0.0    0.00    0.00       1         VPS::~VPS() <cycle 1> [314]
                0.00    0.00       4/5           Slice::setRefPOCList() [284]
                                   9             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
-----------------------------------------------
                0.00    0.00       1/1           void simdFilter<(X86_VEXT)1, 4, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [299]
[315]    0.0    0.00    0.00       1         Slice::scaleRefPicList(Picture**, PicHeader*, APS**, APS*, APS*, bool) [315]
-----------------------------------------------
                                   1             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
[316]    0.0    0.00    0.00       1         EncGOP::xWritePPS(AccessUnit&, PPS const*, int) <cycle 1> [316]
                0.00    0.00       8/17          EncGOP::updateCompositeReference(Slice*, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, int) [259]
